booking_id,hotel_id,guest_id,room_type_id,promotion_id,booking_date,check_in_date,check_out_date,stay_nights,adults,children,booking_channel,booking_status,cancellation_flag,cancellation_date,adr_try,room_revenue_try,food_beverage_revenue_try,other_revenue_try,gross_revenue_try,cancellation_fee_try,realized_revenue_try,nationality
B18132,H001,G01405,RT04,P003,2025-08-03,2025-09-08,2025-09-15,7,2,0,Booking.com,Completed,0,,5137.28,35960.96,3115.93,1935.99,41012.88,0.0,41012.88,Turkish
B18133,H001,G02455,RT01,P000,2025-08-20,2025-09-25,2025-10-01,6,2,0,Booking.com,Completed,0,,3686.32,22117.92,2994.71,538.89,25651.52,0.0,25651.52,British
B18134,H001,G01700,RT03,P002,2026-07-27,2026-08-28,2026-09-01,4,3,1,Direct Website,Confirmed,0,,6552.41,26209.64,4204.94,755.79,31170.37,0.0,31170.37,German
B18135,H001,G01108,RT01,P006,2026-07-30,2026-08-24,2026-08-27,3,2,0,Direct Website,Confirmed,0,,3832.03,11496.09,1143.4,663.83,13303.32,0.0,13303.32,Turkish
B18136,H001,G01360,RT06,P000,2025-08-13,2025-10-01,2025-10-03,2,2,0,Travel Agent,Completed,0,,8519.63,17039.26,1586.09,248.99,18874.34,0.0,18874.34,Russian
B18137,H001,G00559,RT04,P000,2026-10-02,2026-11-01,2026-11-03,2,2,0,Booking.com,Confirmed,0,,4876.49,9752.98,825.72,630.92,11209.62,0.0,11209.62,Turkish
B18138,H001,G01558,RT01,P003,2026-05-19,2026-06-09,2026-06-15,6,2,0,Booking.com,Completed,0,,3261.12,19566.72,2391.66,748.12,22706.5,0.0,22706.5,British
B18139,H001,G01943,RT02,P000,2025-10-04,2025-10-24,2025-10-26,2,2,0,Direct Website,Cancelled,1,2025-10-16,3911.3,7822.6,936.53,81.33,8840.46,0.0,0.0,Turkish
B18140,H001,G02135,RT02,P000,2025-02-23,2025-03-03,2025-03-04,1,2,0,Booking.com,Completed,0,,3206.57,3206.57,293.47,205.82,3705.86,0.0,3705.86,British
B18141,H001,G00020,RT01,P000,2025-09-18,2025-09-26,2025-10-01,5,2,0,Travel Agent,Completed,0,,3717.48,18587.4,1982.71,305.01,20875.12,0.0,20875.12,British
B18142,H001,G00486,RT01,P000,2026-04-01,2026-04-20,2026-04-22,2,3,0,Direct Website,Completed,0,,2798.7,5597.4,1165.05,151.44,6913.89,0.0,6913.89,British
B18143,H001,G01266,RT04,P006,2025-06-09,2025-07-26,2025-08-01,6,2,0,Direct Website,Completed,0,,6717.65,40305.9,4797.59,2074.47,47177.96,0.0,47177.96,Turkish
B18144,H001,G00114,RT02,P006,2025-07-12,2025-08-12,2025-08-16,4,1,0,Direct Website,Completed,0,,5935.39,23741.56,3055.7,1252.86,28050.12,0.0,28050.12,Turkish
B18145,H001,G01756,RT06,P000,2026-02-02,2026-03-11,2026-03-14,3,3,0,Direct Website,Completed,0,,7173.84,21521.52,3193.8,593.93,25309.25,0.0,25309.25,British
B18146,H001,G01209,RT02,P006,2025-08-24,2025-09-23,2025-09-27,4,2,0,Direct Website,Completed,0,,4267.08,17068.32,1733.67,502.06,19304.05,0.0,19304.05,Turkish
B18147,H001,G01206,RT01,P000,2026-10-08,2026-11-05,2026-11-10,5,2,2,Expedia,Confirmed,0,,2377.14,11885.7,1975.05,650.47,14511.22,0.0,14511.22,British
B18148,H001,G01056,RT02,P006,2025-04-22,2025-05-31,2025-06-03,3,4,0,Direct Website,Completed,0,,3993.15,11979.45,1004.19,169.64,13153.28,0.0,13153.28,British
B18149,H001,G02413,RT02,P001,2025-08-26,2025-11-30,2025-12-06,6,3,1,Expedia,Completed,0,,2465.27,14791.62,1663.37,194.62,16649.61,0.0,16649.61,Turkish
B18150,H001,G02107,RT02,P000,2026-05-21,2026-06-16,2026-06-19,3,2,1,Expedia,Cancelled,1,2026-06-01,4823.41,14470.23,1258.03,693.75,16422.01,2170.53,2170.53,German
B18151,H001,G00753,RT02,P005,2026-06-21,2026-07-29,2026-08-02,4,2,0,Booking.com,Completed,0,,5349.33,21397.32,3939.05,636.96,25973.33,0.0,25973.33,Turkish
B18152,H001,G00132,RT03,P001,2025-06-25,2025-07-29,2025-07-31,2,2,0,Corporate,Cancelled,1,2025-07-11,5684.18,11368.36,1048.69,136.08,12553.13,0.0,0.0,British
B18153,H001,G01158,RT01,P000,2025-03-01,2025-03-18,2025-03-21,3,3,2,Travel Agent,Completed,0,,2350.33,7050.99,810.3,107.17,7968.46,0.0,7968.46,Turkish
B18154,H001,G02074,RT02,P006,2026-09-26,2026-12-14,2026-12-16,2,3,2,Direct Website,Confirmed,0,,2737.99,5475.98,500.37,256.02,6232.37,0.0,6232.37,Turkish
B18155,H001,G00823,RT01,P001,2025-03-31,2025-04-17,2025-04-19,2,2,0,Direct Website,Completed,0,,2415.13,4830.26,663.63,165.48,5659.37,0.0,5659.37,Turkish
B18156,H001,G00713,RT06,P001,2025-03-30,2025-04-12,2025-04-16,4,2,0,Travel Agent,Completed,0,,6147.94,24591.76,5356.08,915.81,30863.65,0.0,30863.65,Turkish
B18157,H001,G00467,RT01,P000,2026-01-18,2026-01-31,2026-02-02,2,2,1,Booking.com,Completed,0,,2151.26,4302.52,563.14,60.81,4926.47,0.0,4926.47,British
B18158,H001,G01132,RT03,P000,2026-09-01,2026-10-21,2026-10-25,4,2,0,Direct Phone,Cancelled,1,2026-10-18,4734.47,18937.88,2644.09,1182.48,22764.45,0.0,0.0,British
B18159,H001,G00491,RT03,P003,2026-08-05,2026-08-21,2026-08-26,5,2,0,Direct Phone,Confirmed,0,,6160.81,30804.05,6313.48,1797.0,38914.53,0.0,38914.53,British
B18160,H001,G02576,RT01,P000,2025-12-09,2025-12-26,2025-12-31,5,2,0,Travel Agent,Cancelled,1,2025-12-22,2037.31,10186.55,847.23,354.49,11388.27,0.0,0.0,Turkish
B18161,H001,G02443,RT02,P000,2026-07-09,2026-09-04,2026-09-05,1,2,0,Direct Phone,Confirmed,0,,4339.41,4339.41,362.73,237.85,4939.99,0.0,4939.99,Turkish
B18162,H001,G01888,RT06,P002,2025-08-16,2025-09-04,2025-09-08,4,4,1,Travel Agent,Completed,0,,9180.03,36720.12,5888.51,1319.68,43928.31,0.0,43928.31,British
B18163,H001,G02256,RT04,P006,2026-02-02,2026-04-01,2026-04-03,2,3,1,Direct Phone,Completed,0,,4743.4,9486.8,826.13,252.22,10565.15,0.0,10565.15,French
B18164,H001,G02273,RT04,P004,2026-03-22,2026-04-15,2026-04-17,2,2,1,Booking.com,Completed,0,,4493.34,8986.68,817.51,474.06,10278.25,0.0,10278.25,Turkish
B18165,H001,G00426,RT02,P004,2026-05-21,2026-06-15,2026-06-17,2,4,0,Direct Phone,Completed,0,,4316.82,8633.64,1389.64,86.65,10109.93,0.0,10109.93,Turkish
B18166,H001,G00744,RT06,P001,2025-03-10,2025-04-06,2025-04-07,1,2,0,Booking.com,Completed,0,,6787.86,6787.86,1233.93,421.47,8443.26,0.0,8443.26,British
B18167,H001,G02139,RT01,P003,2026-08-13,2026-09-13,2026-09-21,8,4,1,Travel Agent,Cancelled,1,2026-08-25,2888.31,23106.48,4760.34,996.04,28862.86,3465.97,3465.97,British
B18168,H001,G00303,RT03,P000,2026-05-12,2026-06-05,2026-06-07,2,2,0,Corporate,Completed,0,,5445.58,10891.16,1404.4,130.06,12425.62,0.0,12425.62,German
B18169,H001,G01677,RT03,P006,2025-02-05,2025-03-09,2025-03-10,1,3,1,Direct Phone,Completed,0,,3691.73,3691.73,675.25,207.97,4574.95,0.0,4574.95,Turkish
B18170,H001,G02417,RT01,P001,2025-12-05,2026-02-04,2026-02-11,7,4,2,Corporate,Completed,0,,1976.33,13834.31,2164.52,879.65,16878.48,0.0,16878.48,Turkish
B18171,H001,G02504,RT02,P002,2025-08-21,2025-09-20,2025-09-23,3,3,0,Booking.com,Completed,0,,4029.04,12087.12,1540.79,369.71,13997.62,0.0,13997.62,British
B18172,H001,G00816,RT05,P000,2026-11-06,2026-11-16,2026-11-17,1,2,0,Booking.com,Confirmed,0,,5089.71,5089.71,522.49,148.69,5760.89,0.0,5760.89,Turkish
B18173,H001,G01116,RT02,P006,2025-09-20,2025-10-01,2025-10-04,3,3,1,Direct Website,Cancelled,1,2025-09-26,3866.17,11598.51,1168.64,720.32,13487.47,1739.78,1739.78,British
B18174,H001,G02570,RT01,P000,2025-07-25,2025-08-05,2025-08-08,3,4,1,Direct Website,Completed,0,,4280.81,12842.43,2816.98,834.76,16494.17,0.0,16494.17,British
B18175,H001,G02069,RT01,P004,2026-12-26,2027-01-11,2027-01-13,2,3,1,Travel Agent,Confirmed,0,,2073.86,4147.72,600.05,149.28,4897.05,0.0,4897.05,Turkish
B18176,H001,G02113,RT04,P000,2025-09-19,2025-10-09,2025-10-12,3,3,0,Booking.com,Completed,0,,5743.81,17231.43,3188.41,385.46,20805.3,0.0,20805.3,British
B18177,H001,G00893,RT01,P005,2025-08-12,2025-09-07,2025-09-09,2,3,1,Direct Website,Completed,0,,2974.65,5949.3,969.06,171.26,7089.62,0.0,7089.62,Russian
B18178,H001,G00255,RT01,P000,2025-07-13,2025-08-07,2025-08-09,2,3,0,Direct Website,Completed,0,,4104.21,8208.42,1280.86,549.37,10038.65,0.0,10038.65,Turkish
B18179,H001,G01734,RT04,P000,2026-09-16,2026-10-12,2026-10-13,1,2,2,Direct Website,Confirmed,0,,5829.48,5829.48,814.42,138.69,6782.59,0.0,6782.59,Turkish
B18180,H001,G00841,RT03,P002,2026-09-01,2026-09-21,2026-09-23,2,2,0,Direct Website,Confirmed,0,,5344.79,10689.58,2034.93,508.53,13233.04,0.0,13233.04,German
B18181,H001,G02488,RT03,P006,2026-07-27,2026-08-23,2026-08-27,4,2,0,Direct Phone,Confirmed,0,,7040.14,28160.56,3940.35,1371.66,33472.57,0.0,33472.57,German
B18182,H001,G00342,RT03,P001,2026-12-09,2027-01-25,2027-01-27,2,2,0,Booking.com,Cancelled,1,2027-01-22,2996.1,5992.2,1054.41,260.35,7306.96,0.0,0.0,Turkish
B18183,H001,G01523,RT04,P003,2026-02-10,2026-02-15,2026-02-20,5,2,0,Corporate,Completed,0,,3584.07,17920.35,3130.13,576.51,21626.99,0.0,21626.99,British
B18184,H001,G01780,RT06,P005,2025-06-16,2025-07-01,2025-07-04,3,3,0,Travel Agent,Completed,0,,10599.64,31798.92,6973.08,1726.71,40498.71,0.0,40498.71,British
B18185,H001,G02073,RT01,P001,2025-10-31,2025-11-18,2025-11-23,5,2,0,Booking.com,Completed,0,,1935.41,9677.05,2068.69,320.11,12065.85,0.0,12065.85,British
B18186,H001,G01152,RT06,P005,2026-06-10,2026-08-02,2026-08-04,2,2,0,Booking.com,Completed,0,,11115.79,22231.58,4145.54,1337.72,27714.84,0.0,27714.84,British
B18187,H001,G01712,RT02,P003,2025-08-17,2025-08-30,2025-09-04,5,4,1,Booking.com,Completed,0,,5051.5,25257.5,4927.25,1461.66,31646.41,0.0,31646.41,German
B18188,H001,G00067,RT04,P002,2025-07-12,2025-07-27,2025-07-29,2,3,1,Direct Phone,Completed,0,,7742.69,15485.38,3105.64,1048.04,19639.06,0.0,19639.06,Russian
B18189,H001,G01913,RT04,P004,2026-08-27,2026-09-22,2026-09-24,2,2,0,Travel Agent,Confirmed,0,,5768.01,11536.02,924.65,123.49,12584.16,0.0,12584.16,Russian
B18190,H001,G01773,RT02,P000,2025-10-27,2025-11-02,2025-11-06,4,4,1,Booking.com,Completed,0,,3025.85,12103.4,1897.54,524.78,14525.72,0.0,14525.72,British
B18191,H001,G00680,RT01,P000,2025-07-21,2025-08-15,2025-08-16,1,2,1,Corporate,Completed,0,,4062.0,4062.0,493.32,183.75,4739.07,0.0,4739.07,Turkish
B18192,H001,G00602,RT01,P001,2025-03-18,2025-03-27,2025-04-02,6,3,0,Direct Website,Completed,0,,2122.21,12733.26,1840.94,598.65,15172.85,0.0,15172.85,Turkish
B18193,H001,G01126,RT04,P000,2025-02-04,2025-02-21,2025-02-25,4,4,0,Direct Website,Cancelled,1,2025-02-19,4370.1,17480.4,2293.78,905.12,20679.3,0.0,0.0,British
B18194,H001,G01682,RT01,P000,2026-08-13,2026-08-22,2026-08-28,6,2,1,Expedia,Confirmed,0,,4071.18,24427.08,5269.72,823.86,30520.66,0.0,30520.66,German
B18195,H001,G00716,RT03,P000,2026-04-27,2026-05-23,2026-05-24,1,2,0,Travel Agent,Cancelled,1,2026-05-10,5028.95,5028.95,631.08,223.86,5883.89,754.34,754.34,Turkish
B18196,H001,G02477,RT01,P005,2026-07-31,2026-09-07,2026-09-11,4,3,0,Booking.com,Confirmed,0,,3173.18,12692.72,1096.62,601.86,14391.2,0.0,14391.2,British
B18197,H001,G02172,RT05,P006,2026-06-07,2026-07-05,2026-07-06,1,3,1,Direct Website,Completed,0,,8590.79,8590.79,976.54,358.68,9926.01,0.0,9926.01,British
B18198,H001,G02157,RT04,P001,2025-09-20,2025-11-02,2025-11-05,3,4,1,Expedia,Cancelled,1,2025-10-04,3962.98,11888.94,2484.43,713.13,15086.5,1783.34,1783.34,Turkish
B18199,H001,G01234,RT06,P003,2025-10-21,2025-11-11,2025-11-17,6,4,1,Travel Agent,Completed,0,,5496.04,32976.24,5450.63,1457.6,39884.47,0.0,39884.47,British
B18200,H001,G01037,RT03,P000,2026-08-16,2026-09-02,2026-09-05,3,2,0,Corporate,Confirmed,0,,5638.71,16916.13,3122.14,1157.14,21195.41,0.0,21195.41,British
B18201,H001,G02438,RT04,P005,2025-09-10,2025-09-30,2025-10-02,2,4,2,Corporate,Cancelled,1,2025-09-21,6109.58,12219.16,1224.88,124.63,13568.67,0.0,0.0,Turkish
B18202,H001,G02093,RT05,P000,2026-03-24,2026-04-25,2026-04-26,1,2,0,Direct Website,Completed,0,,6549.91,6549.91,973.78,442.39,7966.08,0.0,7966.08,British
B18203,H001,G01269,RT01,P003,2026-06-07,2026-07-13,2026-07-21,8,3,0,Direct Website,Completed,0,,3456.61,27652.88,3549.29,1253.85,32456.02,0.0,32456.02,British
B18204,H001,G00400,RT03,P003,2025-07-17,2025-07-24,2025-07-29,5,2,0,Direct Website,Completed,0,,5598.5,27992.5,5609.72,691.71,34293.93,0.0,34293.93,German
B18205,H001,G00933,RT03,P000,2025-04-11,2025-04-19,2025-04-22,3,2,0,Expedia,Completed,0,,4721.04,14163.12,2569.04,985.16,17717.32,0.0,17717.32,British
B18206,H001,G00784,RT04,P006,2026-08-03,2026-08-26,2026-08-30,4,2,0,Direct Website,Cancelled,1,2026-08-09,7871.7,31486.8,5665.33,1863.29,39015.42,4723.02,4723.02,German
B18207,H001,G00111,RT06,P006,2025-08-26,2025-09-02,2025-09-04,2,2,0,Direct Website,Completed,0,,9971.89,19943.78,4385.2,852.06,25181.04,0.0,25181.04,Turkish
B18208,H001,G00213,RT04,P000,2025-06-23,2025-07-14,2025-07-16,2,3,0,Expedia,Completed,0,,8105.24,16210.48,2105.72,522.74,18838.94,0.0,18838.94,Turkish
B18209,H001,G01742,RT01,P000,2026-06-08,2026-07-27,2026-08-02,6,2,0,Direct Phone,Completed,0,,4564.69,27388.14,3936.03,536.06,31860.23,0.0,31860.23,German
B18210,H001,G02074,RT01,P003,2026-03-28,2026-04-08,2026-04-13,5,2,0,Direct Website,Completed,0,,2085.0,10425.0,1461.27,337.26,12223.53,0.0,12223.53,Turkish
B18211,H001,G00915,RT04,P001,2025-11-25,2025-12-03,2025-12-05,2,3,1,Direct Website,Completed,0,,3803.23,7606.46,968.05,351.91,8926.42,0.0,8926.42,Turkish
B18212,H001,G00252,RT01,P000,2025-09-05,2025-11-03,2025-11-08,5,2,0,Booking.com,Completed,0,,2185.6,10928.0,1308.6,410.89,12647.49,0.0,12647.49,British
B18213,H001,G01167,RT03,P000,2025-04-23,2025-05-15,2025-05-17,2,3,2,Booking.com,Completed,0,,4731.25,9462.5,1253.52,289.54,11005.56,0.0,11005.56,French
B18214,H001,G01241,RT01,P000,2026-07-09,2026-08-11,2026-08-15,4,1,0,Direct Website,Completed,0,,4181.63,16726.52,1640.55,296.91,18663.98,0.0,18663.98,German
B18215,H001,G00193,RT02,P003,2026-05-02,2026-05-18,2026-05-24,6,2,2,Booking.com,Completed,0,,3171.14,19026.84,2226.07,834.29,22087.2,0.0,22087.2,German
B18216,H001,G01993,RT02,P000,2026-06-06,2026-06-20,2026-06-24,4,4,1,Booking.com,Cancelled,1,2026-06-08,4747.62,18990.48,3915.19,943.02,23848.69,2848.57,2848.57,British
B18217,H001,G01531,RT01,P001,2026-08-12,2026-09-09,2026-09-11,2,3,0,Booking.com,Confirmed,0,,2948.94,5897.88,915.94,113.94,6927.76,0.0,6927.76,Russian
B18218,H001,G01791,RT03,P000,2025-08-14,2025-09-15,2025-09-22,7,3,0,Direct Phone,Completed,0,,5838.28,40867.96,6877.63,638.45,48384.04,0.0,48384.04,British
B18219,H001,G01692,RT04,P000,2026-05-10,2026-05-14,2026-05-19,5,2,0,Booking.com,Completed,0,,5714.65,28573.25,2671.33,347.92,31592.5,0.0,31592.5,German
B18220,H001,G00813,RT01,P003,2026-09-05,2026-09-10,2026-09-16,6,4,1,Travel Agent,Confirmed,0,,3165.75,18994.5,1931.53,638.35,21564.38,0.0,21564.38,Turkish
B18221,H001,G00262,RT03,P001,2025-05-26,2025-06-29,2025-07-01,2,2,1,Booking.com,Completed,0,,4782.82,9565.64,969.04,243.18,10777.86,0.0,10777.86,German
B18222,H001,G00699,RT01,P000,2025-12-22,2025-12-29,2026-01-06,8,3,2,Corporate,Completed,0,,2302.83,18422.64,2150.32,555.39,21128.35,0.0,21128.35,Turkish
B18223,H001,G02003,RT05,P006,2026-11-12,2026-11-27,2026-11-30,3,2,1,Direct Website,Confirmed,0,,4785.31,14355.93,2481.38,303.81,17141.12,0.0,17141.12,Turkish
B18224,H001,G01356,RT03,P000,2026-05-13,2026-07-02,2026-07-04,2,2,0,Direct Website,Completed,0,,6452.58,12905.16,1933.85,195.2,15034.21,0.0,15034.21,Turkish
B18225,H001,G00222,RT06,P000,2025-11-16,2025-11-26,2025-11-30,4,1,0,Booking.com,Completed,0,,6183.0,24732.0,2664.16,535.49,27931.65,0.0,27931.65,Turkish
B18226,H001,G01296,RT04,P001,2026-01-18,2026-02-13,2026-02-18,5,2,0,Expedia,Completed,0,,3675.29,18376.45,3707.05,795.16,22878.66,0.0,22878.66,British
B18227,H001,G01904,RT01,P000,2026-02-12,2026-03-31,2026-04-03,3,2,0,Booking.com,Completed,0,,2344.09,7032.27,1473.89,161.08,8667.24,0.0,8667.24,Turkish
B18228,H001,G01015,RT03,P001,2025-06-29,2025-07-26,2025-07-30,4,3,0,Corporate,Completed,0,,5468.41,21873.64,3485.03,533.44,25892.11,0.0,25892.11,British
B18229,H001,G01888,RT01,P000,2026-06-19,2026-07-05,2026-07-08,3,3,1,Direct Website,Completed,0,,4027.14,12081.42,1577.17,125.87,13784.46,0.0,13784.46,British
B18230,H001,G01444,RT02,P000,2026-08-02,2026-10-27,2026-10-31,4,2,0,Direct Phone,Confirmed,0,,3741.28,14965.12,2095.96,326.24,17387.32,0.0,17387.32,Turkish
B18231,H001,G01864,RT01,P003,2026-07-30,2026-10-24,2026-10-29,5,2,0,Direct Website,Confirmed,0,,2398.12,11990.6,2145.71,262.69,14399.0,0.0,14399.0,Turkish
B18232,H001,G00793,RT01,P006,2025-07-24,2025-08-14,2025-08-18,4,2,0,Direct Phone,Cancelled,1,2025-08-01,4275.12,17100.48,2328.3,754.87,20183.65,2565.07,2565.07,Turkish
B18233,H001,G01845,RT01,P006,2025-06-13,2025-10-04,2025-10-06,2,2,0,Direct Website,Cancelled,1,2025-09-25,2530.87,5061.74,581.8,66.33,5709.87,0.0,0.0,Turkish
B18234,H001,G01635,RT04,P000,2026-09-24,2026-11-03,2026-11-05,2,2,0,Booking.com,Confirmed,0,,4224.15,8448.3,808.22,130.9,9387.42,0.0,9387.42,Turkish
B18235,H001,G02418,RT02,P006,2026-07-15,2026-09-25,2026-09-27,2,2,1,Direct Phone,Confirmed,0,,4670.3,9340.6,1291.03,266.35,10897.98,0.0,10897.98,Turkish
B18236,H001,G02453,RT05,P000,2025-08-12,2025-09-15,2025-09-18,3,4,0,Direct Website,Completed,0,,7813.78,23441.34,3080.52,1026.44,27548.3,0.0,27548.3,British
B18237,H001,G01091,RT01,P000,2025-07-07,2025-09-26,2025-09-29,3,4,1,Corporate,Completed,0,,3471.44,10414.32,1125.67,383.77,11923.76,0.0,11923.76,Turkish
B18238,H001,G01934,RT02,P000,2025-02-21,2025-03-16,2025-03-18,2,2,0,Direct Website,Completed,0,,2795.02,5590.04,1094.53,318.22,7002.79,0.0,7002.79,German
B18239,H001,G00903,RT06,P001,2025-07-29,2025-09-14,2025-09-18,4,2,0,Corporate,Cancelled,1,2025-09-05,9698.74,38794.96,8396.14,1516.64,48707.74,0.0,0.0,Turkish
B18240,H001,G02175,RT03,P000,2026-06-12,2026-08-12,2026-08-13,1,2,0,Travel Agent,Completed,0,,6944.32,6944.32,736.84,436.72,8117.88,0.0,8117.88,British
B18241,H001,G02402,RT02,P004,2026-08-15,2026-10-07,2026-10-09,2,2,0,Corporate,Confirmed,0,,3468.85,6937.7,1284.4,284.26,8506.36,0.0,8506.36,British
B18242,H001,G02327,RT02,P000,2025-03-14,2025-04-16,2025-04-21,5,2,0,Direct Phone,Completed,0,,3423.12,17115.6,2402.53,261.55,19779.68,0.0,19779.68,British
B18243,H001,G00962,RT01,P003,2026-08-04,2026-08-28,2026-09-02,5,2,0,Booking.com,Confirmed,0,,3984.89,19924.45,1800.52,775.97,22500.94,0.0,22500.94,German
B18244,H001,G00957,RT04,P000,2025-09-09,2025-12-13,2025-12-15,2,2,0,Travel Agent,Completed,0,,4606.5,9213.0,1071.37,375.14,10659.51,0.0,10659.51,Turkish
B18245,H001,G01465,RT01,P006,2025-09-20,2025-11-05,2025-11-10,5,2,0,Direct Phone,Completed,0,,1919.22,9596.1,935.87,394.13,10926.1,0.0,10926.1,British
B18246,H001,G02475,RT03,P001,2026-07-31,2026-08-31,2026-09-05,5,2,0,Booking.com,Confirmed,0,,6437.01,32185.05,5136.87,970.07,38291.99,0.0,38291.99,Turkish
B18247,H001,G01789,RT02,P000,2026-09-02,2026-09-15,2026-09-19,4,2,0,Travel Agent,Cancelled,1,2026-09-06,4869.94,19479.76,1720.45,612.59,21812.8,2921.96,2921.96,German
B18248,H001,G01136,RT03,P000,2025-08-04,2025-10-16,2025-10-18,2,3,2,Expedia,Completed,0,,4684.15,9368.3,1066.86,599.96,11035.12,0.0,11035.12,British
B18249,H001,G02351,RT06,P000,2025-11-30,2025-12-18,2025-12-23,5,2,0,Booking.com,Completed,0,,6213.27,31066.35,6546.71,1283.02,38896.08,0.0,38896.08,Turkish
B18250,H001,G00045,RT01,P000,2026-09-23,2026-10-23,2026-10-25,2,1,1,Travel Agent,Confirmed,0,,2696.42,5392.84,810.31,232.65,6435.8,0.0,6435.8,German
B18251,H001,G02096,RT02,P003,2025-08-29,2025-09-06,2025-09-20,14,3,0,Direct Website,Completed,0,,4028.62,56400.68,11621.86,3856.4,71878.94,0.0,71878.94,Turkish
B18252,H001,G02060,RT02,P000,2025-09-15,2025-11-09,2025-11-10,1,2,0,Travel Agent,Completed,0,,3265.27,3265.27,461.64,32.66,3759.57,0.0,3759.57,French
B18253,H001,G00972,RT02,P003,2026-08-03,2026-10-16,2026-10-23,7,4,0,Direct Phone,Confirmed,0,,3382.01,23674.07,2683.64,784.8,27142.51,0.0,27142.51,Turkish
B18254,H001,G00560,RT01,P000,2025-10-23,2025-12-12,2025-12-15,3,4,2,Travel Agent,Completed,0,,1970.98,5912.94,962.09,228.32,7103.35,0.0,7103.35,Turkish
B18255,H001,G00982,RT05,P000,2026-04-08,2026-05-26,2026-05-28,2,4,0,Booking.com,Completed,0,,6133.01,12266.02,1848.16,492.71,14606.89,0.0,14606.89,French
B18256,H001,G01829,RT02,P006,2026-07-27,2026-09-11,2026-09-16,5,2,0,Direct Website,Confirmed,0,,4279.44,21397.2,3963.05,767.4,26127.65,0.0,26127.65,British
B18257,H001,G01781,RT01,P001,2025-06-04,2025-08-13,2025-08-17,4,2,0,Booking.com,Completed,0,,4036.9,16147.6,2338.52,647.83,19133.95,0.0,19133.95,British
B18258,H001,G01559,RT06,P000,2026-07-02,2026-08-12,2026-08-15,3,3,0,Direct Website,Completed,0,,13170.8,39512.4,5140.86,983.81,45637.07,0.0,45637.07,Turkish
B18259,H001,G00854,RT02,P000,2026-10-25,2026-10-29,2026-10-31,2,2,0,Corporate,Confirmed,0,,3796.13,7592.26,1208.66,516.38,9317.3,0.0,9317.3,Turkish
B18260,H001,G00224,RT02,P005,2026-08-01,2026-08-27,2026-08-30,3,2,0,Direct Phone,Confirmed,0,,5352.96,16058.88,1691.62,763.35,18513.85,0.0,18513.85,British
B18261,H001,G01233,RT01,P002,2025-08-05,2025-08-25,2025-08-28,3,2,0,Expedia,Completed,0,,4067.05,12201.15,1377.17,354.89,13933.21,0.0,13933.21,British
B18262,H001,G02386,RT03,P003,2026-06-24,2026-09-17,2026-09-22,5,2,1,Booking.com,Confirmed,0,,4915.21,24576.05,2649.19,1481.79,28707.03,0.0,28707.03,Turkish
B18263,H001,G00501,RT01,P003,2025-02-02,2025-02-11,2025-02-17,6,2,0,Booking.com,Completed,0,,1687.1,10122.6,1557.61,112.13,11792.34,0.0,11792.34,Turkish
B18264,H001,G00565,RT02,P006,2026-05-19,2026-06-22,2026-06-24,2,2,0,Direct Website,Completed,0,,4481.93,8963.86,1017.51,396.62,10377.99,0.0,10377.99,Turkish
B18265,H001,G00038,RT01,P000,2025-08-18,2025-08-31,2025-09-02,2,2,0,Travel Agent,Completed,0,,4624.44,9248.88,875.11,142.15,10266.14,0.0,10266.14,Turkish
B18266,H001,G01126,RT01,P000,2025-07-29,2025-08-10,2025-08-12,2,1,0,Direct Phone,Completed,0,,4246.05,8492.1,1369.85,397.12,10259.07,0.0,10259.07,British
B18267,H001,G01852,RT06,P000,2026-09-05,2026-09-08,2026-09-16,8,2,0,Travel Agent,Confirmed,0,,10041.0,80328.0,16295.86,3254.33,99878.19,0.0,99878.19,Turkish
B18268,H001,G01581,RT06,P000,2025-08-19,2025-08-24,2025-08-29,5,2,0,Booking.com,Completed,0,,12278.73,61393.65,11388.15,2705.93,75487.73,0.0,75487.73,Russian
B18269,H001,G02196,RT05,P000,2026-04-17,2026-05-31,2026-06-03,3,2,0,Direct Website,Cancelled,1,2026-05-12,6849.23,20547.69,2578.99,718.47,23845.15,3082.15,3082.15,British
B18270,H001,G01484,RT03,P000,2026-08-21,2026-09-16,2026-09-19,3,3,0,Booking.com,Confirmed,0,,5810.79,17432.37,2651.31,662.63,20746.31,0.0,20746.31,Turkish
B18271,H001,G00696,RT01,P000,2026-06-04,2026-07-03,2026-07-07,4,2,0,Booking.com,Cancelled,1,2026-06-30,4591.0,18364.0,2382.37,376.93,21123.3,0.0,0.0,German
B18272,H001,G00164,RT02,P000,2026-08-05,2026-10-02,2026-10-05,3,2,2,Expedia,Confirmed,0,,3870.27,11610.81,2290.9,153.3,14055.01,0.0,14055.01,British
B18273,H001,G00135,RT02,P000,2026-03-05,2026-03-12,2026-03-15,3,3,1,Booking.com,Completed,0,,3228.24,9684.72,2044.96,328.29,12057.97,0.0,12057.97,Turkish
B18274,H001,G02385,RT05,P000,2026-03-20,2026-05-14,2026-05-18,4,4,0,Expedia,Cancelled,1,2026-04-29,6673.04,26692.16,4220.93,1653.64,32566.73,0.0,0.0,British
B18275,H001,G01403,RT02,P006,2026-05-19,2026-07-10,2026-07-14,4,2,0,Direct Website,Cancelled,1,2026-07-01,5238.92,20955.68,2687.27,233.44,23876.39,0.0,0.0,German
